src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.42.36,192.168.42.211,58444,53,17,2023-11-24 20:06:33,64321.99478149414,2425.2979176087715,31.0935630462663,15.54678152313315,15.54678152313315,1,1,70,86,70.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,86,70,78.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,86.0,0,1,1,70,86
192.168.42.36,192.168.42.211,50134,53,17,2023-11-24 20:06:33,52182.912826538086,3219.4446591828064,38.32672213312865,19.163361066564324,19.163361066564324,1,1,70,98,70.0,70.0,70.0,0.0,98.0,98.0,98.0,0.0,98,70,84.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,98.0,0,1,1,70,98
192.168.42.36,20.42.65.91,62691,443,6,2023-11-24 20:06:32,3362640.857696533,78.50972232010662,1.1895412472743427,0.2973853118185857,0.8921559354557571,1,3,66,198,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,60,20,0,1120880.2858988445,2078238.9640808105,277746.91581726074,739472.095359493,0,0.0,0.0,0.0,0.0,3084893.9418792725,2078238.9640808105,1006654.9777984619,1542446.9709396362,535791.9931411743,0,0,0,0,1,0,0,0,0,0,0,3.0,66.0,64240,65535,0.0,0.0,0.0,0.0,1071583.9862823486,1006654.9777984619,1039119.4820404053,32464.50424194336,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,3,66,198
192.168.42.36,192.168.42.211,49664,53,17,2023-11-24 20:06:57,227821.11167907715,1044.6793023083017,13.168226499684476,8.778817666456316,4.389408833228158,2,1,148,90,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,79.33333333333333,7.542472332656507,56.88888888888889,16,8,8,2,113910.55583953857,133723.02055358887,94098.09112548828,19812.464714050293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,79.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,1,148,90
192.168.42.36,192.168.42.211,63060,53,17,2023-11-24 20:06:57,227427.00576782227,1099.2537986241716,13.191045583490059,8.794030388993372,4.397015194496686,2,1,148,102,74.0,74.0,74.0,0.0,102.0,102.0,102.0,0.0,102,74,83.33333333333333,13.199326582148888,174.22222222222226,16,8,8,2,113713.50288391113,133723.02055358887,93703.9852142334,20009.517669677734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,83.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,102.0,0,2,1,148,102
192.168.42.36,20.207.73.85,62695,443,6,2023-11-24 20:06:57,725666.0461425781,8980.715074988566,26.182842784223226,12.402399213579423,13.780443570643802,9,10,1342,5175,571.0,54.0,149.11111111111111,164.95753288140855,1334.0,54.0,517.5,542.4456193942393,1334,54,343.0,448.98775038969603,201590.0,180,200,20,4,40314.78034125434,210897.92251586914,0.0,70113.17828015824,725666.0461425781,418514.9669647217,604.8679351806641,90708.25576782227,132163.1381205135,652815.1035308838,212335.82496643066,0.0,72535.01150343154,86870.62094295795,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,343.0,64240,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.11111111111111,517.5,0,9,10,1342,5175
192.168.42.36,20.207.73.85,62696,443,6,2023-11-24 20:06:57,725040.9126281738,8993.975217704983,26.205417748258657,12.413092617596206,13.79232513066245,9,10,1346,5175,571.0,54.0,149.55555555555554,165.33071981207922,1334.0,54.0,517.5,542.4456193942393,1334,54,343.2105263157895,448.9619112841684,201566.79778393352,180,200,20,4,40280.05070156521,211226.9401550293,0.0,70059.87270971641,725040.9126281738,418721.91429138184,327.11029052734375,90630.11407852173,132163.28507868288,649074.0776062012,212335.82496643066,0.0,72119.34195624458,86651.92590543923,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,343.2105263157895,64240,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.55555555555554,517.5,0,9,10,1346,5175
192.168.42.36,239.255.255.250,63070,1900,17,2023-11-24 20:06:57,3025218.963623047,286.9213800512709,1.322218341250096,1.322218341250096,0.0,4,0,868,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1008406.3212076823,1011980.0567626953,1005715.8470153809,2632.513870268202,3025218.963623047,1011980.0567626953,1005715.8470153809,1008406.3212076823,2632.513870268202,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,1007523.0598449707,6264.209747314453,506893.6347961426,500629.4250488281,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0
192.168.42.36,239.255.255.250,63069,1900,17,2023-11-24 20:06:57,3010684.013366699,288.306576228622,1.3286017337724518,1.3286017337724518,0.0,4,0,868,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1003561.3377888998,1007516.1457061768,1000973.9398956299,2840.4778761333773,3010684.013366699,1007516.1457061768,1000973.9398956299,1003561.3377888998,2840.4778761333773,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0
192.168.42.36,192.168.42.211,50586,53,17,2023-11-24 20:07:00,140333.1756591797,2821.8559021406727,21.37769622833843,14.251797485558953,7.125898742779476,2,1,184,212,92.0,92.0,92.0,0.0,212.0,212.0,212.0,0.0,212,92,132.0,56.568542494923804,3200.0,16,8,8,2,70166.58782958984,109882.11631774902,30451.059341430664,39715.52848815918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,132.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,212.0,0,2,1,184,212
192.168.42.36,192.168.42.211,53787,53,17,2023-11-24 20:07:00,129578.1135559082,3148.679887394432,23.152057995547295,15.434705330364864,7.717352665182432,2,1,184,224,92.0,92.0,92.0,0.0,224.0,224.0,224.0,0.0,224,92,136.0,62.22539674441618,3872.0,16,8,8,2,64789.0567779541,109450.10185241699,20128.01170349121,44661.04507446289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,136.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,224.0,0,2,1,184,224
192.168.42.36,20.189.173.10,62697,443,6,2023-11-24 20:07:00,1482512.9508972168,5729.460909504656,14.165137638285588,7.419834001006737,6.745303637278852,11,10,2969,5525,1354.0,54.0,269.90909090909093,381.1493275835015,1334.0,54.0,552.5,550.2550772141952,1354,54,404.4761904761905,490.0986896774799,240196.72562358275,220,200,20,5,74125.64754486084,304630.99479675293,0.0,125637.27055786783,1183843.8510894775,306220.05462646484,0.0,118384.38510894775,143659.94849612642,1204648.0178833008,307463.8843536377,0.0,133849.7797648112,145723.82847419055,0,0,0,0,1,0,0,0,0,0,0,0.9090909090909091,404.4761904761905,64240,16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,4.0,0.0,1667827.075328389,269.90909090909093,552.5,0,11,10,2969,5525
192.168.42.36,192.168.42.211,63403,53,17,2023-11-24 20:07:12,116231.91833496094,3381.1710727120562,25.810466203908828,17.20697746927255,8.603488734636276,2,1,198,195,99.0,99.0,99.0,0.0,195.0,195.0,195.0,0.0,195,99,131.0,45.254833995939045,2048.0,16,8,8,2,58115.95916748047,95256.09016418457,20975.828170776367,37140.1309967041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,131.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,195.0,0,2,1,198,195
192.168.42.36,192.168.42.211,51485,53,17,2023-11-24 20:07:12,125344.99168395996,3231.0824274587007,23.933943907101487,15.955962604734324,7.977981302367162,2,1,198,207,99.0,99.0,99.0,0.0,207.0,207.0,207.0,0.0,207,99,135.0,50.91168824543142,2592.0,16,8,8,2,62672.49584197998,93948.1258392334,31396.865844726562,31275.629997253418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,135.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,207.0,0,2,1,198,207
192.168.42.36,140.82.113.21,62698,443,6,2023-11-24 20:07:12,2173262.119293213,3679.721801160727,10.123031089850693,4.601377768113951,5.521653321736742,10,12,2794,5203,1354.0,54.0,279.4,401.3425469595767,1334.0,54.0,433.5833333333333,517.0158698939737,1354,54,363.5,474.25019768050703,224913.25,200,240,20,4,103488.67234729585,516131.8778991699,0.0,188295.5089733115,1663558.006286621,516281.8431854248,0.0,184839.77847629122,211558.27175499292,1746874.0940093994,518290.9965515137,0.0,158806.73581903632,216416.17368881544,0,0,0,0,1,0,0,0,0,0,0,1.2,363.5,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,4.0,0.0,3159.150321991117,279.4,433.5833333333333,0,10,12,2794,5203
192.168.42.36,140.82.113.21,62699,443,6,2023-11-24 20:07:12,1644852.1614074707,4828.397461084996,14.590976966260376,6.687531109536006,7.90344585672437,11,13,2685,5257,1354.0,54.0,244.0909090909091,383.42628888518385,1334.0,54.0,404.38461538461536,506.9262635594949,1354,54,330.9166666666667,461.47100998389436,212955.49305555553,220,260,20,4,71515.3113655422,405040.979385376,0.0,136324.40284546334,1355962.0380401611,405221.93908691406,0.0,135596.2038040161,166793.47510044597,1332760.0955963135,405888.0805969238,0.0,111063.3412996928,158590.11183757274,0,0,0,0,1,0,0,0,0,0,0,1.1818181818181819,330.9166666666667,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,4.0,0.0,2951.6736936170396,244.0909090909091,404.38461538461536,0,11,13,2685,5257
